Surface,Chambres,SDB,Quartier,Ville,Année_construction,Meublé,Étage,Ascenseur,Garage,Climatisation,Cuisine_équipée,Vue_mer,Proximité_transports,Balcon,Prix
110.70918277800779,3,3,Agdal,Fès,1967,0.0,3,1,1,1,0.0,0,,1.0,684626.6182786999
102.43835266168597,2,3,Maarif,Tanger,1951,1.0,4,1,0,0,,1,1.0,0.0,671968.9156841434
98.86320754849507,2,3,Gueliz,Rabat,1975,0.0,5,0,0,1,1.0,0,0.0,1.0,684606.9467716555
171.65115978611317,4,1,Gueliz,Rabat,1988,0.0,4,0,1,0,0.0,0,0.0,1.0,1031098.4958624826
135.5276993558852,3,1,Oasis,Fès,1966,0.0,1,1,1,0,0.0,1,1.0,1.0,768758.2887438943
121.68480684956536,3,3,Maarif,Marrakech,1965,1.0,5,0,0,0,1.0,1,0.0,0.0,693522.49356551
103.35397474610164,4,2,Agdal,Tanger,1976,1.0,3,1,1,0,0.0,0,1.0,1.0,634132.898728079
130.21471601790006,5,2,Agdal,Tanger,1998,1.0,1,1,1,0,1.0,0,0.0,0.0,893972.1870048037
115.53984329174355,4,3,Oasis,Tanger,1952,1.0,4,0,1,0,0.0,1,0.0,1.0,936383.4486239409
100.78614258322106,2,3,Oasis,Casablanca,1991,0.0,2,0,0,1,0.0,0,0.0,0.0,608983.7922847575
90.89307024202255,2,1,Maarif,Fès,2012,1.0,5,0,1,1,0.0,1,1.0,0.0,488828.90119202324
97.57247987011935,3,1,Oasis,Tanger,1978,1.0,3,0,0,1,0.0,1,0.0,1.0,514412.99674440053
30.0,2,3,Gueliz,Fès,1951,0.0,0,1,0,0,0.0,0,0.0,1.0,298469.40332028177
106.31802517892925,4,3,Agdal,Marrakech,1963,1.0,1,1,1,1,1.0,0,0.0,1.0,708075.300171876
85.34571759668921,3,2,Gueliz,Marrakech,1961,0.0,5,1,0,0,0.0,0,0.0,1.0,503582.33124569594
147.7800999484865,4,1,Hay Riad,Marrakech,1973,0.0,3,1,0,0,1.0,1,0.0,0.0,1093047.2543440918
100.58032212435263,4,3,Gueliz,Casablanca,1977,1.0,0,0,1,0,1.0,0,1.0,1.0,751405.4961263028
64.33109741395114,3,1,Agdal,Marrakech,1967,0.0,1,1,1,0,0.0,1,1.0,0.0,516777.942028738
98.50359537615647,5,3,Hay Riad,Fès,1955,1.0,4,1,0,1,0.0,0,1.0,1.0,659732.9080097772
68.61636744812488,2,3,Maarif,Rabat,1979,0.0,1,1,1,1,1.0,1,0.0,1.0,526504.7110526272
114.202222471374,1,3,Hay Riad,Rabat,1983,1.0,2,1,0,0,0.0,0,0.0,1.0,683633.1172261602
108.72842093018456,1,3,Oasis,Fès,2007,1.0,5,0,1,1,0.0,1,0.0,1.0,629258.4492424035
128.73518893324803,1,2,Agdal,Rabat,1977,0.0,1,0,0,0,0.0,1,1.0,0.0,837481.3301712174
76.27354624916303,2,3,Oasis,Tanger,2021,1.0,1,0,1,1,1.0,0,0.0,1.0,472256.43626071914
101.0202428868444,5,2,Gueliz,Rabat,2002,1.0,5,1,0,0,0.0,1,1.0,0.0,848732.5372245837
59.04934613720094,4,2,Maarif,Casablanca,1965,1.0,5,1,1,1,0.0,0,1.0,0.0,531382.6639690613
121.04484345774144,3,3,Agdal,Marrakech,1975,1.0,3,0,1,1,0.0,0,1.0,0.0,818952.5597301554
115.56613541320365,5,1,Maarif,Rabat,2014,0.0,3,0,1,1,0.0,1,0.0,0.0,793656.5543629878
114.87415063082713,1,1,Agdal,Rabat,2006,1.0,4,1,0,1,0.0,1,0.0,0.0,651766.4383622856
100.04857094070823,2,3,Oasis,Casablanca,1980,0.0,2,1,0,0,0.0,0,1.0,1.0,731133.9711949349
112.44318672366373,2,3,Gueliz,Casablanca,1976,0.0,2,1,0,0,0.0,1,1.0,1.0,693136.67167068
148.1301732492579,3,3,Hay Riad,Rabat,1998,0.0,4,1,0,1,0.0,0,0.0,0.0,668523.4838666748
91.44717228873958,4,1,Maarif,Tanger,1958,1.0,0,1,0,0,0.0,1,0.0,0.0,607498.084042796
104.15935551130254,5,1,Agdal,Rabat,1975,0.0,1,0,1,0,0.0,0,0.0,0.0,650148.7483632097
67.4162110245577,5,3,Agdal,Tanger,1955,1.0,3,0,0,0,1.0,0,0.0,1.0,507932.3011029646
73.95217115205003,5,1,Maarif,Marrakech,1956,0.0,5,0,0,0,0.0,1,1.0,0.0,677396.7144587048
102.93439879279921,4,2,Hay Riad,Fès,1962,0.0,5,0,1,0,0.0,0,0.0,1.0,532794.5285534789
133.11800640105722,4,1,Gueliz,Marrakech,1998,1.0,4,1,0,0,1.0,1,1.0,1.0,839810.5162536466
92.31157527245283,4,1,Agdal,Rabat,1959,0.0,5,1,0,1,0.0,1,1.0,1.0,635765.7135812222
92.92250412063628,3,3,Agdal,Rabat,1992,1.0,4,1,0,1,1.0,0,1.0,1.0,585165.326447348
87.79344266486876,2,2,Maarif,Tanger,1998,1.0,3,0,0,1,0.0,0,1.0,0.0,638889.169072011
83.95729987467031,1,3,Maarif,Casablanca,1967,1.0,3,0,0,1,1.0,0,1.0,0.0,704302.9558686068
108.84914367126464,4,1,Agdal,Tanger,1960,0.0,5,1,1,1,0.0,1,1.0,0.0,738893.0100897709
55.082270644640666,2,2,Agdal,Casablanca,1959,1.0,0,0,1,0,0.0,1,0.0,0.0,457484.0778929509
138.4281873000018,4,3,Agdal,Casablanca,1977,1.0,2,1,1,1,0.0,0,1.0,1.0,954829.0417621157
80.03733105611619,1,1,Oasis,Casablanca,2002,1.0,3,1,1,1,1.0,0,1.0,1.0,496069.20578303986
121.65710456314424,4,2,Agdal,Casablanca,2003,0.0,4,0,1,0,0.0,0,1.0,1.0,959542.2969966518
61.90004207818372,2,3,Gueliz,Rabat,1974,,1,0,1,1,1.0,1,1.0,0.0,463909.3236690393
120.06520391638654,3,2,Gueliz,Fès,1955,1.0,0,1,0,0,0.0,0,0.0,1.0,782475.03814223
120.15833823443492,1,1,Hay Riad,Fès,1960,0.0,1,0,0,0,0.0,1,1.0,1.0,659449.9600726997
111.52606216017689,2,3,Maarif,Marrakech,1982,0.0,5,0,1,1,0.0,1,0.0,1.0,861017.3969557922
70.16714434600624,5,1,Hay Riad,Marrakech,2018,1.0,1,0,1,1,0.0,1,1.0,0.0,478734.16994425823
107.48644568794231,5,2,Agdal,Marrakech,1995,1.0,5,0,1,1,1.0,0,0.0,1.0,669992.3517332964
64.50831445796834,5,1,Maarif,Tanger,2004,1.0,5,0,0,1,0.0,1,0.0,0.0,540244.8086779395
92.41710234711444,3,2,Agdal,Marrakech,2019,1.0,2,0,0,0,0.0,0,0.0,0.0,750256.9291094649
130.88239302865978,4,3,Maarif,Marrakech,2000,1.0,1,0,1,0,1.0,0,1.0,0.0,1022266.5613527736
123.90105781212226,4,1,Oasis,Marrakech,1974,0.0,4,0,1,0,0.0,1,1.0,1.0,634918.1441615995
100.45548827621299,4,3,Oasis,Rabat,1972,0.0,4,0,0,1,1.0,1,1.0,1.0,856507.7425883675
70.75580272231474,3,3,Oasis,Marrakech,1999,1.0,3,1,0,0,0.0,1,0.0,0.0,570401.7102717668
119.3676313652258,5,3,Hay Riad,Fès,1995,1.0,2,0,0,1,0.0,1,0.0,1.0,811832.9404381706
100.58143713094076,4,3,Maarif,Rabat,1993,1.0,3,1,0,0,0.0,0,1.0,0.0,839654.2092764801
30.3905320530873,3,1,Hay Riad,Casablanca,1962,1.0,1,1,1,0,0.0,1,0.0,1.0,382452.28403106635
123.47889478949554,3,1,Maarif,Tanger,2020,0.0,4,1,0,1,0.0,0,1.0,0.0,802895.8876300041
99.27301498390923,2,3,Agdal,Rabat,1997,1.0,3,0,0,0,1.0,1,0.0,1.0,732030.1327399457
136.07353743949216,4,3,Oasis,Rabat,1966,1.0,4,0,0,0,0.0,1,0.0,0.0,873295.5924915839
67.14188443471586,5,2,Oasis,Fès,2022,0.0,5,0,0,1,1.0,1,1.0,0.0,615214.4592551498
30.0,1,3,Maarif,Marrakech,1963,1.0,3,1,1,1,0.0,1,1.0,1.0,326992.1888102199
108.37251575035556,3,2,Hay Riad,Casablanca,1979,0.0,0,0,1,0,1.0,0,1.0,1.0,595462.3403168576
108.74691030045918,2,2,Hay Riad,Fès,1979,1.0,2,1,0,0,1.0,1,0.0,1.0,781910.301690829
49.27985117180644,1,3,Gueliz,Fès,1982,1.0,3,0,0,0,1.0,0,0.0,0.0,506923.2397341569
70.6450136240018,3,1,Oasis,Rabat,2003,0.0,1,0,0,1,,1,1.0,0.0,670797.9843824133
182.65653231159706,2,2,Oasis,Casablanca,2006,1.0,4,0,1,1,1.0,0,0.0,0.0,956834.9819124006
90.8316815753859,4,1,Hay Riad,Fès,1980,1.0,4,1,1,1,1.0,0,1.0,0.0,591272.064926622
121.92876929128649,2,3,Oasis,Tanger,1972,1.0,2,1,1,0,0.0,1,0.0,1.0,863772.737556684
80.4802051789485,3,3,Hay Riad,Tanger,2001,0.0,5,0,1,0,0.0,0,1.0,1.0,554979.5886541373
37.2909130344053,4,3,Gueliz,Fès,2003,0.0,2,0,1,1,0.0,0,0.0,1.0,319301.3128678729
94.89225259612283,5,3,Maarif,Rabat,1996,1.0,0,1,0,0,1.0,0,0.0,0.0,839416.2620365976
92.03186319141685,2,2,Maarif,Tanger,1998,0.0,5,1,0,0,1.0,0,0.0,0.0,572167.722609783
88.00365283994886,1,2,Gueliz,Rabat,2005,1.0,5,0,1,1,1.0,0,1.0,1.0,401266.749846205
96.56077493480822,4,1,Oasis,Marrakech,1957,0.0,3,1,0,1,1.0,1,1.0,0.0,766358.1451413597
107.92804814936909,4,1,Agdal,Marrakech,1971,1.0,0,1,1,0,0.0,1,1.0,1.0,834072.0833915551
95.4964914623858,5,2,Oasis,Rabat,2011,0.0,3,0,0,0,0.0,1,1.0,0.0,682395.0272597249
62.07981496157909,2,3,Hay Riad,Fès,2003,1.0,5,0,1,0,0.0,1,0.0,0.0,556715.7804350123
114.58554374685816,1,1,Agdal,Marrakech,1984,1.0,3,0,0,0,0.0,1,0.0,0.0,497984.93296759966
41.518847340327305,5,2,Gueliz,Marrakech,1964,0.0,2,0,0,0,1.0,0,1.0,0.0,423705.21740286675
38.48927628147399,2,1,Maarif,Tanger,1954,1.0,2,1,0,0,0.0,0,0.0,0.0,235328.13057026826
122.17541484104703,1,2,Maarif,Fès,1966,0.0,3,0,0,1,1.0,0,0.0,0.0,854885.9139413917
115.2106081640607,1,3,Oasis,Rabat,1952,0.0,5,1,1,0,1.0,0,0.0,0.0,830051.9129101678
98.27813904777892,3,2,Maarif,Marrakech,1968,1.0,5,0,0,0,0.0,0,0.0,0.0,602005.2773633407
58.13654485734784,1,1,Oasis,Fès,1986,1.0,5,1,1,0,1.0,1,1.0,0.0,384316.57174253324
78.76267177977775,2,2,Hay Riad,Marrakech,1970,0.0,5,0,1,0,0.0,0,1.0,1.0,677961.1071310936
92.11759756940488,5,1,Hay Riad,Tanger,2000,1.0,2,1,1,1,0.0,0,1.0,1.0,784997.3298983509
52.1231809427766,5,1,Gueliz,Fès,2003,1.0,5,0,0,0,1.0,1,1.0,1.0,397734.1816956018
77.82914025930302,3,1,Hay Riad,Casablanca,1960,1.0,5,0,1,0,0.0,0,,1.0,493098.5838893359
119.5699101453004,2,3,Oasis,Tanger,2014,0.0,3,0,1,0,1.0,0,1.0,0.0,817664.4338306636
142.8191609286765,1,3,Maarif,Rabat,1979,0.0,2,0,0,1,0.0,1,1.0,1.0,907766.8115705276
87.41695742024348,3,2,Hay Riad,Fès,1992,1.0,1,0,1,0,1.0,1,1.0,0.0,737527.9872600168
122.69465062948295,4,2,Hay Riad,Marrakech,1985,0.0,3,0,0,1,1.0,1,1.0,1.0,796210.0629229799
42.57819788237598,2,1,Oasis,Fès,2006,0.0,5,0,1,0,1.0,0,1.0,1.0,385950.09599026875
119.78353723340834,3,3,Hay Riad,Rabat,1975,0.0,4,0,1,1,1.0,1,0.0,0.0,843387.6064178278
75.88154755817557,5,2,Maarif,Fès,2009,1.0,1,1,0,1,1.0,0,1.0,0.0,711815.9245621122
109.22036850123911,3,2,Maarif,Marrakech,1971,1.0,0,0,1,1,0.0,1,0.0,1.0,670716.527829602
92.56742745280872,4,3,Maarif,Tanger,1973,1.0,5,1,0,1,0.0,0,1.0,1.0,584986.1347069833
139.61242029351502,2,1,Maarif,Tanger,1961,1.0,2,0,1,1,1.0,1,0.0,1.0,893223.5126664087
73.76693054980245,3,2,Agdal,Marrakech,2009,0.0,0,0,0,0,1.0,1,1.0,0.0,611257.3443944469
118.82818892685493,1,1,Maarif,Casablanca,1970,0.0,4,0,0,0,0.0,1,1.0,1.0,670794.0939645268
91.614776101104,2,3,Agdal,Casablanca,1985,1.0,2,1,0,0,1.0,0,0.0,0.0,634859.4857137996
95.25083565971009,3,3,Maarif,Tanger,1956,1.0,0,1,1,1,1.0,0,0.0,0.0,659817.9126322257
94.48438320522371,3,2,Maarif,Rabat,2010,0.0,1,1,1,1,1.0,1,1.0,0.0,765788.2836402059
74.62980686517662,2,2,Oasis,Fès,2002,1.0,0,1,1,0,1.0,0,1.0,0.0,502081.4513409077
99.57703102279986,5,3,Maarif,Marrakech,1977,1.0,2,1,0,0,0.0,0,1.0,0.0,745250.1610470412
98.12055333634535,1,1,Hay Riad,Rabat,1973,1.0,1,0,1,1,0.0,1,1.0,1.0,535586.7725938221
107.23720745220189,2,1,Maarif,Fès,2002,1.0,4,1,1,1,0.0,1,1.0,0.0,750000.0301525737
102.53515437078588,1,3,Gueliz,Tanger,1962,1.0,5,1,1,1,0.0,0,0.0,1.0,617327.977689873
123.93983648836709,1,2,Oasis,Marrakech,2021,1.0,0,1,0,1,1.0,1,1.0,1.0,969787.8815679775
127.70525848142105,2,3,Oasis,Rabat,1950,0.0,3,1,1,0,1.0,1,0.0,1.0,789650.7527672964
68.48130034516596,3,2,Maarif,Fès,1990,0.0,2,1,1,0,1.0,0,1.0,1.0,517845.0188354059
126.06317501772313,5,1,Gueliz,Tanger,2008,1.0,3,1,0,1,0.0,0,0.0,1.0,818417.9550862735
64.40990718670437,1,2,Maarif,Tanger,1962,1.0,3,1,1,0,1.0,1,1.0,0.0,451947.27125378215
117.63567664413205,1,1,Hay Riad,Fès,2003,0.0,0,0,1,1,1.0,0,0.0,0.0,818256.1424347518
118.59216354108607,3,3,Oasis,Casablanca,1996,0.0,3,1,0,0,1.0,0,1.0,0.0,582273.431070101
42.66049325012488,2,2,Oasis,Casablanca,1976,1.0,5,1,0,1,1.0,0,0.0,0.0,430242.53392640833
102.78937739588228,5,1,Gueliz,Fès,1989,1.0,1,0,1,0,1.0,0,0.0,0.0,699861.4368229923
85.94511659919053,1,2,Agdal,Fès,1981,1.0,5,0,0,0,1.0,0,0.0,0.0,576759.1995126965
77.23704226193875,1,1,Gueliz,Fès,2007,0.0,4,0,1,1,1.0,1,0.0,0.0,459477.94364943367
140.52556992097016,2,1,Hay Riad,Tanger,1992,1.0,4,0,0,0,1.0,0,1.0,1.0,817658.6017041801
80.38962578087742,3,3,Gueliz,Marrakech,2001,1.0,3,1,1,1,0.0,1,0.0,1.0,620893.8345890864
75.80869212645851,4,3,Agdal,Tanger,1983,0.0,2,1,0,0,0.0,1,1.0,1.0,555277.4713305226
102.2708482001528,3,2,Hay Riad,Tanger,1955,0.0,3,1,1,0,1.0,1,1.0,1.0,677412.836843654
120.5676923889525,1,1,Hay Riad,Casablanca,1997,1.0,2,1,0,1,0.0,1,1.0,1.0,907946.3197359558
95.75054241969619,1,3,Agdal,Fès,1967,1.0,5,0,1,0,1.0,0,1.0,0.0,604838.9910551583
134.99111637007758,5,2,Maarif,Tanger,1988,0.0,4,1,0,1,0.0,0,1.0,1.0,877440.8170020791
115.92926985892271,3,3,Gueliz,Tanger,1956,1.0,1,1,1,0,1.0,1,0.0,1.0,938581.6976761686
34.65366040805709,4,2,Hay Riad,Fès,1955,1.0,2,1,0,0,1.0,0,0.0,1.0,435281.4268831938
84.11599109478975,5,3,Gueliz,Marrakech,2002,0.0,4,1,1,1,0.0,1,1.0,1.0,693284.8736257094
83.14473701944902,4,3,Agdal,Casablanca,1950,1.0,0,1,1,0,1.0,0,1.0,1.0,618714.5540213191
114.38082860288267,5,1,Oasis,Rabat,1978,0.0,3,1,1,1,0.0,0,0.0,0.0,716909.4728961185
30.0,3,1,Agdal,Tanger,2018,1.0,5,0,1,0,0.0,1,1.0,0.0,504189.83577582677
176.47029126153166,1,3,Gueliz,Marrakech,1998,0.0,2,0,1,0,0.0,0,1.0,0.0,899063.5001616876
115.9307828468263,4,1,Hay Riad,Rabat,2008,0.0,1,1,0,0,1.0,1,0.0,1.0,687528.3426564028
104.46630411753074,3,3,Gueliz,Fès,1962,0.0,3,0,1,1,1.0,0,0.0,1.0,650711.1291358551
135.44703149257438,4,2,Oasis,Rabat,1994,0.0,5,0,0,0,1.0,1,0.0,1.0,801319.2795759505
170.30962158437876,3,3,Hay Riad,Fès,1995,1.0,5,1,0,1,1.0,0,1.0,0.0,1063514.7616248692
126.1223993376521,5,3,Oasis,Marrakech,1972,0.0,5,0,0,1,0.0,0,0.0,1.0,941233.0789914916
128.4643928941486,3,2,Maarif,Rabat,1981,1.0,4,0,1,1,0.0,0,0.0,0.0,742112.0816328975
103.92070073393147,5,2,Agdal,Casablanca,2021,0.0,5,0,1,0,0.0,0,,1.0,651270.3258024487
95.75422739899155,1,1,Maarif,Marrakech,1962,0.0,4,1,0,1,1.0,1,0.0,0.0,684072.8978221872
85.72613667985297,5,2,Gueliz,Rabat,2002,0.0,4,1,0,0,0.0,1,1.0,0.0,694377.9934503885
75.21664024856373,2,1,Maarif,Tanger,1969,1.0,2,0,1,0,1.0,0,0.0,1.0,212165.1432783308
79.38957700901508,1,3,Agdal,Rabat,1950,0.0,5,1,1,1,0.0,0,0.0,0.0,325617.2312049782
59.483321069710506,3,2,Hay Riad,Rabat,2006,1.0,0,1,1,1,1.0,1,1.0,1.0,556622.9041786701
97.7238564794493,3,3,Oasis,Casablanca,2015,0.0,0,1,1,1,,0,0.0,1.0,806895.8860698709
49.45997268320839,2,1,Hay Riad,Marrakech,1960,1.0,4,1,0,1,0.0,0,1.0,1.0,351427.8511465107
105.72749572431132,3,2,Maarif,Tanger,1995,1.0,3,1,1,0,1.0,0,0.0,0.0,717707.6043906367
98.91008175872975,1,1,Gueliz,Marrakech,1979,1.0,1,0,1,1,0.0,0,0.0,1.0,561539.6670838973
104.40805895160064,1,1,Maarif,Marrakech,2018,1.0,3,1,0,0,0.0,0,1.0,0.0,653282.0512596534
84.33605289940023,5,2,Agdal,Tanger,1956,1.0,2,0,1,0,1.0,0,1.0,0.0,529884.627678803
192.3058111054151,4,2,Agdal,Tanger,1973,1.0,0,1,0,0,0.0,1,1.0,0.0,1202011.908542993
140.80347700540938,3,1,Gueliz,Casablanca,1997,0.0,1,1,0,0,1.0,0,0.0,0.0,842914.0214501147
62.66372499745832,2,2,Hay Riad,Fès,1992,,4,0,0,1,1.0,0,0.0,1.0,425977.1928076259
106.98604262280695,1,1,Agdal,Casablanca,1985,0.0,4,0,0,1,0.0,1,0.0,1.0,574438.1704931805
81.7598157118803,1,3,Agdal,Tanger,2023,0.0,2,0,1,0,1.0,0,0.0,1.0,550265.9759617365
69.56560819877758,1,3,Gueliz,Rabat,1950,1.0,2,0,0,0,0.0,0,0.0,0.0,373172.36293234036
59.79783786628195,4,2,Hay Riad,Rabat,1956,1.0,5,1,1,1,1.0,1,1.0,0.0,485669.1190045958
112.96650072277762,4,2,Maarif,Marrakech,1993,0.0,2,0,1,1,0.0,0,0.0,1.0,794044.7074714846
79.55859294791279,3,3,Oasis,Marrakech,2010,0.0,2,1,0,1,0.0,1,1.0,1.0,617388.2672734231
129.03478072075612,2,1,Gueliz,Fès,1975,1.0,4,1,1,1,0.0,1,1.0,0.0,626703.3230374944
129.81346643591317,4,1,Hay Riad,Fès,1979,0.0,4,0,1,1,0.0,0,1.0,0.0,900297.9449745184
141.21743155634348,5,1,Oasis,Fès,1950,0.0,2,0,0,1,0.0,1,0.0,1.0,873977.5782283938
74.42839701777689,4,2,Gueliz,Fès,2012,1.0,4,0,1,0,0.0,0,0.0,0.0,586599.1867086487
114.26096832076031,1,1,Maarif,Rabat,1964,0.0,2,1,1,1,1.0,1,0.0,0.0,662490.8212248898
118.97362649926902,2,2,Maarif,Tanger,2012,1.0,1,0,1,1,0.0,0,0.0,1.0,702570.0032560404
85.77465474688105,3,2,Hay Riad,Fès,2004,1.0,2,1,0,1,0.0,0,1.0,1.0,685764.5615898755
76.84684127821374,4,2,Hay Riad,Casablanca,2006,0.0,5,0,0,0,0.0,1,0.0,1.0,512300.53851610323
148.28561997327918,1,3,Maarif,Fès,1969,0.0,2,0,1,1,1.0,0,1.0,0.0,875678.0378064973
106.82487627196161,5,1,Maarif,Rabat,1971,0.0,1,1,0,1,0.0,0,1.0,1.0,626694.0639011102
119.07903252135213,5,2,Gueliz,Marrakech,1999,1.0,0,1,0,0,1.0,1,0.0,1.0,886116.9127083089
75.33771964516218,3,1,Hay Riad,Casablanca,1985,0.0,3,0,1,1,0.0,0,0.0,0.0,296020.38764987
63.421466004334185,3,3,Oasis,Fès,1986,0.0,2,1,1,1,1.0,1,0.0,1.0,449391.51126850536
82.91650676523669,4,1,Maarif,Rabat,1995,1.0,1,0,1,1,0.0,0,0.0,0.0,722624.6438670726
96.27935837830009,3,3,Oasis,Marrakech,1976,0.0,1,0,0,1,0.0,1,0.0,0.0,507062.1804568865
68.07339979547953,1,2,Hay Riad,Fès,1968,0.0,4,1,1,1,,1,1.0,1.0,442411.736812503
99.7046557404885,1,2,Hay Riad,Rabat,1965,1.0,5,0,1,0,1.0,0,1.0,0.0,549236.841144436
49.344844357945,1,3,Agdal,Rabat,2003,1.0,2,1,0,0,1.0,1,0.0,0.0,441261.382483618
66.39857732590383,4,2,Maarif,Tanger,1983,0.0,5,1,1,0,0.0,0,0.0,0.0,425811.80237529095
120.12733744830625,4,1,Hay Riad,Rabat,2000,1.0,1,0,1,0,1.0,1,0.0,0.0,820991.4895387543
118.11371560833683,3,1,Hay Riad,Fès,1985,0.0,5,0,1,1,1.0,0,1.0,0.0,682233.3431982095
88.243697038394,4,3,Maarif,Rabat,2002,1.0,0,1,0,1,1.0,1,0.0,1.0,587738.5462703486
69.46707072769141,1,1,Agdal,Casablanca,2011,1.0,0,1,1,0,1.0,0,1.0,1.0,356246.50684332865
69.17789345421967,2,2,Agdal,Rabat,1980,1.0,3,0,1,1,1.0,1,1.0,1.0,509241.16301142203
88.80195262176058,1,2,Agdal,Rabat,1953,0.0,4,0,0,0,1.0,1,1.0,0.0,638474.2228514813
119.33555474935875,2,2,Agdal,Casablanca,1961,1.0,5,0,0,1,1.0,1,0.0,1.0,679796.496832188
127.84737074032974,3,1,Gueliz,Fès,2002,1.0,4,0,1,1,0.0,1,1.0,1.0,759944.4140100181
85.10404793554093,5,2,Maarif,Marrakech,2010,1.0,4,0,0,0,1.0,0,1.0,0.0,697221.3896223613
65.39522722045649,4,1,Maarif,Tanger,1968,1.0,2,1,0,0,1.0,1,0.0,1.0,460659.38842357445
108.03530913599,4,3,Maarif,Marrakech,2005,0.0,5,1,1,1,1.0,1,0.0,1.0,742077.7944615438
75.29395088122452,1,2,Agdal,Fès,1958,1.0,0,1,1,0,1.0,0,1.0,1.0,427074.36342523573
84.45242083416393,1,3,Agdal,Fès,1974,0.0,2,1,0,0,1.0,0,1.0,0.0,606936.6792486961
139.75828271311113,2,1,Hay Riad,Casablanca,2003,0.0,1,1,0,1,1.0,1,0.0,1.0,818126.6254414609
124.81346285697305,4,1,Gueliz,Marrakech,1996,1.0,3,1,1,0,1.0,0,1.0,0.0,929814.8391350476
104.73922936754354,3,3,Maarif,Rabat,1990,0.0,5,0,0,0,0.0,0,1.0,1.0,734428.9894292273
61.84242996661831,1,2,Gueliz,Casablanca,2000,1.0,3,1,1,1,1.0,0,1.0,1.0,334945.30629451276
106.34189702411976,4,2,Maarif,Casablanca,1999,0.0,2,0,0,1,0.0,0,0.0,0.0,739440.7401443544
131.87971872362579,5,2,Agdal,Tanger,1956,1.0,5,1,1,0,1.0,0,1.0,1.0,943802.5270241265
88.73099002703393,2,3,Agdal,Casablanca,1976,0.0,3,1,0,0,0.0,0,1.0,1.0,484067.5366610311
140.53342269960146,1,1,Maarif,Marrakech,1997,0.0,2,1,0,1,0.0,0,1.0,1.0,814596.6948849717
138.7823586855462,1,3,Oasis,Fès,2004,1.0,4,0,0,0,1.0,0,0.0,0.0,769247.0689171965
149.9119849643042,3,1,Agdal,Tanger,2012,1.0,1,1,0,1,1.0,1,0.0,0.0,902541.3660432079
109.15729379594059,1,2,Hay Riad,Rabat,1955,0.0,4,1,1,0,0.0,0,1.0,0.0,723438.7105306674
117.62175099418036,4,2,Agdal,Marrakech,1984,0.0,3,0,1,0,,0,1.0,1.0,666396.2014705742
142.4256186499327,4,1,Hay Riad,Rabat,1981,1.0,1,0,0,0,0.0,0,1.0,0.0,828670.3312682827
113.42181811206927,4,2,Gueliz,Casablanca,1955,0.0,0,1,1,0,0.0,0,1.0,1.0,734966.0165696788
84.96297676629362,5,3,Agdal,Marrakech,2012,0.0,2,1,0,1,0.0,1,1.0,0.0,762548.6165131999
86.54371490416416,5,1,Agdal,Tanger,1967,0.0,1,0,1,1,0.0,0,0.0,1.0,527250.4692150736
107.15664861321217,1,2,Gueliz,Tanger,1980,1.0,5,1,1,1,0.0,0,0.0,1.0,664690.8897142231
61.28315734161344,5,2,Hay Riad,Rabat,2001,0.0,2,0,1,1,1.0,0,0.0,1.0,677189.8264049481
95.70223253907422,5,2,Oasis,Fès,1965,1.0,1,0,0,1,1.0,0,0.0,1.0,720025.290812346
132.8964135469076,3,2,Hay Riad,Tanger,2005,1.0,3,0,0,1,0.0,1,1.0,0.0,676688.7086349285
34.26238446504156,5,1,Maarif,Rabat,2016,0.0,4,0,0,0,0.0,1,0.0,0.0,523048.6469449938
146.03446305383545,2,1,Maarif,Fès,2011,1.0,5,1,0,0,1.0,1,1.0,1.0,878600.9086409484
133.67122656109478,2,2,Maarif,Marrakech,2001,1.0,3,1,0,0,0.0,1,0.0,1.0,1019002.9964545106
86.2070615250857,2,3,Gueliz,Tanger,1954,1.0,5,1,0,1,1.0,0,0.0,1.0,576529.9229293404
116.30172483615429,1,3,Hay Riad,Tanger,2002,1.0,5,1,0,0,0.0,1,1.0,1.0,842408.1533643364
100.09443180718979,4,3,Agdal,Rabat,1966,1.0,0,0,1,0,0.0,0,1.0,0.0,907403.892503008
136.8997110531605,3,3,Maarif,Tanger,1980,1.0,5,0,1,1,1.0,1,1.0,1.0,733182.7184469734
129.48049428309824,1,1,Hay Riad,Rabat,1965,1.0,3,1,1,0,0.0,1,0.0,0.0,692469.9560025969
57.997878304509726,4,1,Agdal,Tanger,2006,1.0,1,0,1,0,1.0,0,1.0,0.0,434057.8232252549
117.6178724039253,3,3,Hay Riad,Rabat,1970,0.0,0,0,0,0,0.0,1,0.0,0.0,935304.5367674057
93.83116439070257,3,1,Gueliz,Tanger,1990,1.0,1,1,1,1,1.0,1,1.0,0.0,568262.7910608762
102.484977115543,3,3,Maarif,Marrakech,1988,0.0,4,1,0,0,1.0,1,1.0,1.0,854456.12835066
78.15484297090553,2,2,Oasis,Marrakech,1986,1.0,5,1,0,0,1.0,0,0.0,1.0,516670.1379569671
152.44411207362506,2,2,Maarif,Rabat,1990,1.0,2,0,1,1,0.0,1,0.0,0.0,858079.1014321318
131.20185459707727,2,3,Maarif,Marrakech,2002,0.0,4,0,1,1,1.0,0,0.0,0.0,749098.9513908258
77.80686508081098,3,1,Gueliz,Rabat,2023,0.0,4,1,0,1,0.0,1,0.0,0.0,652988.8184684134
